seqs,solution,target,target_index
"[1, 4280, 911, 294, 3, 101, 7, 306, 6, 162, 4281, 32, 175, 110, 3, 7, 990, 4, 1472, 1237, 2]","[0, 0, 1]",[5],4
"[876, 51, 55, 6, 2273, 14, 116, 338, 4, 1, 11, 7, 77, 315, 2]","[0, 0, 1]",[11],1
"[648, 5, 3, 932, 11, 2]","[1, 0, 0]",[11],1
"[36, 108, 56, 6, 20, 805, 13, 41, 302, 2]","[0, 0, 1]",[9],2
"[226, 116, 10, 12, 339, 2583, 71, 1, 11, 3, 101, 12, 4282, 284, 2]","[1, 0, 0]",[11],1
"[338, 32, 1, 307, 14, 67, 204, 3, 1463, 1464, 33, 1644, 2]","[0, 0, 1]",[9],2
"[1, 11, 12, 1, 93, 375, 29, 80, 18, 41, 2]","[0, 0, 1]",[11],1
"[138, 7, 77, 418, 8, 1146, 3, 1, 11, 7, 65, 3, 1, 155, 256, 4, 1950, 2]","[0, 0, 1]",[21],3
"[1, 5, 7, 70, 4, 1323, 494, 807, 23, 1, 86, 4, 897, 11, 2]","[0, 0, 1]",[5],4
"[1459, 3, 1, 346, 3, 7, 263, 568, 16, 1, 732, 124, 1791, 855, 47, 36, 195, 4, 48, 2]","[0, 0, 1]",[11],1
"[19, 77, 48, 46, 34, 1, 841, 4, 371, 339, 311, 4, 582, 2]","[0, 0, 1]",[9],2
"[25, 1, 57, 386, 80, 4283, 7, 1, 388, 121, 74, 3, 1180, 673, 14, 1, 4284, 2]","[0, 0, 1]",[21],3
"[97, 3, 91, 2]","[0, 1, 0]",[9],2
"[1, 106, 7, 169, 4, 1, 62, 28, 384, 25, 2]","[0, 1, 0]",[5],4
"[2778, 244, 17, 381, 189, 15, 1904, 8, 752, 32, 126, 406, 110, 150, 6, 216, 8, 864, 22]","[0, 0, 1]",[9],2
"[36, 151, 440, 22, 22]","[0, 0, 1]",[9],2
"[1, 81, 204, 7, 497, 4, 1287, 2]","[0, 0, 1]",[5],4
"[17, 63, 88, 17, 292, 13, 4, 23, 27, 1786, 16, 516, 3, 661, 7, 6, 20, 26, 8, 873, 105, 162, 867, 4, 127, 16, 6, 398, 562, 2]","[0, 0, 1]",[5],4
"[20, 5, 3, 4285, 33, 14, 15, 3, 92, 174, 58, 525, 83, 125, 22]","[0, 0, 1]",[5],4
"[34, 6, 205, 330, 15, 12, 573, 8, 628, 16, 4, 287, 134, 2]","[0, 0, 1]",[9],2
"[10, 42, 6, 440, 119, 3, 4, 67, 704, 2695, 102, 2696, 6, 38, 82, 81, 16, 67, 24, 616, 3, 701, 14, 2697, 102, 8, 1937, 6, 2698, 224, 81, 27, 12, 35, 47, 29, 2]","[0, 0, 1]",[5],4
"[488, 248, 3, 29, 498, 3, 11, 312, 3, 286, 155, 2]","[0, 0, 1]",[21],3
"[36, 31, 15, 50, 158, 20, 24, 3, 5, 3, 4, 11, 2]","[0, 0, 1]",[5],4
"[20, 5, 32, 181, 62, 3, 285, 13, 59, 426, 27, 160, 35, 40, 508, 22]","[0, 0, 1]",[5],4
"[18, 7, 1, 2703, 14, 120, 217, 3, 782, 17, 75, 129, 51, 46, 64, 30, 2]","[0, 1, 0]",[9],2
"[19, 355, 27, 18, 26, 7, 2116, 95, 149, 14, 4286, 1221, 16, 1, 678, 2]","[1, 0, 0]",[5],4
"[245, 22]","[0, 0, 1]",[9],2
"[1660, 14, 1978, 3, 602, 345, 13, 434, 147, 4, 99, 371, 576, 17, 75, 42, 1, 1506, 2]","[0, 0, 1]",[5],4
"[1, 127, 28, 194, 4, 533, 246, 1153, 1833, 2]","[0, 0, 1]",[24],0
"[18, 7, 105, 91, 29, 3, 446, 106, 2]","[0, 0, 1]",[24],0
"[10, 108, 171, 1, 1025, 1979, 3, 101, 12, 60, 14, 18, 353, 2]","[0, 0, 1]",[5],4
"[10, 171, 1, 564, 1551, 4, 15, 12, 4287, 16, 6, 1382, 1283, 4288, 267, 50, 17, 122, 202, 12, 1, 1382, 2]","[1, 0, 0]",[5],4
"[18, 7, 71, 374, 37, 209, 26, 16, 1, 191, 2]","[0, 0, 1]",[9],2
"[10, 12, 16, 131, 23, 1861, 34, 1862, 3, 25, 738, 8, 671, 15, 7, 324, 16, 11, 4, 293, 2]","[1, 0, 0]",[24],0
"[10, 75, 530, 16, 261, 13, 445, 218, 4, 18, 26, 66, 15, 50, 2]","[0, 0, 1]",[9],2
"[172, 15, 309, 102, 6, 635, 87, 8, 189, 1, 26, 2]","[1, 0, 0]",[9],2
"[1, 5, 7, 6, 2810, 16, 1658, 158, 1, 5, 7, 70, 4, 806, 23, 1, 201, 1424, 14, 4289, 4, 1912, 2]","[0, 0, 1]",[5],4
"[19, 39, 624, 625, 2]","[0, 0, 1]",[9],2
"[1, 5, 7, 200, 3, 25, 144, 240, 585, 2]","[0, 0, 1]",[5],4
"[1664, 2169, 33, 7, 6, 2054, 4290, 2]","[1, 0, 0]",[9],2
"[10, 68, 4291, 107, 18, 41, 2]","[0, 0, 1]",[9],2
"[18, 524, 1956, 221, 7, 77, 624, 1288, 2]","[0, 0, 1]",[9],2
"[1, 155, 16, 18, 26, 7, 38, 4292, 4, 1, 402, 14, 26, 17, 413, 16, 1, 365, 429, 53, 30, 210, 3, 79, 377, 3, 130, 4, 4293, 2]","[0, 0, 1]",[21],3
"[108, 36, 39, 72, 499, 441, 22]","[1, 0, 0]",[24],0
"[50, 10, 83, 179, 7, 72, 220, 2072, 349, 336, 368, 4, 1, 105, 14, 1, 2073, 895, 17, 243, 189, 16, 1, 153, 3, 168, 1, 146, 7, 105, 14, 1, 57, 2]","[0, 0, 1]",[24],0
"[10, 68, 165, 107, 1530, 33, 8, 305, 112, 1254, 8, 31, 6, 210, 109, 16, 6, 1704, 2811, 2812, 703, 23, 2813, 4, 323, 2814, 2]","[0, 0, 1]",[9],2
"[10, 131, 186, 46, 22]","[0, 0, 1]",[9],2
"[232, 3, 1, 484, 4, 1686, 28, 46, 4, 10, 234, 2815, 317, 8, 322, 32, 134, 64, 109, 8, 316, 782, 1, 2816, 14, 1, 2817, 2818, 2819, 2]","[0, 0, 1]",[5],4
"[10, 747, 18, 26, 1, 172, 87, 25, 842, 10, 76, 129, 322, 2]","[1, 0, 0]",[9],2
"[48, 46, 34, 59, 567, 1044, 4, 371, 458, 52, 6, 1219, 1484, 2820, 43, 325, 213, 2358, 44, 3, 25, 17, 76, 316, 2]","[0, 0, 1]",[9],2
"[1657, 33, 176, 6, 20, 2155, 25, 6, 128, 1658, 34, 1, 329, 2]","[0, 0, 1]",[9],2
"[18, 26, 66, 1, 1, 2132, 21, 4, 59, 65, 73, 8, 143, 17, 266, 52, 6, 1024, 4, 6, 229, 32, 1, 340, 87, 2]","[0, 0, 1]",[11],1
"[19, 1879, 6, 128, 388, 13, 1, 350, 25, 15, 12, 35, 6, 629, 8, 63, 67, 124, 1015, 2]","[0, 1, 0]",[9],2
"[10, 4294, 15, 4295, 542, 1973, 2]","[0, 0, 1]",[9],2
"[432, 13, 4296, 3, 1, 1448, 486, 16, 454, 2]","[0, 0, 1]",[11],1
"[18, 12, 1, 201, 584, 3, 662, 3, 4, 70, 1505, 8, 67, 688, 14, 1034, 2]","[0, 0, 1]",[5],4
"[10, 31, 99, 42, 4297, 52, 18, 2]","[0, 0, 1]",[5],4
"[113, 1, 120, 41, 215, 1030, 149, 14, 1, 340, 1359, 1654, 27, 132, 1655, 45, 1008, 3, 1, 78, 66, 51, 1656, 2]","[1, 0, 0]",[5],4
"[15, 417, 35, 901, 1, 1011, 25, 10, 108, 2343, 195, 84, 13, 1, 5, 2]","[1, 0, 0]",[5],4
"[6, 298, 14, 4298, 4299, 3, 6, 298, 14, 4300, 3, 4, 1, 1080, 42, 138, 336, 2]","[0, 0, 1]",[5],4
"[1, 11, 7, 30, 546, 65, 158, 79, 278, 2]","[0, 1, 0]",[11],1
"[10, 176, 1, 72, 421, 2552, 431, 396, 2553, 3, 240, 585, 14, 101, 12, 20, 2]","[0, 0, 1]",[5],4
"[1, 412, 28, 108, 394, 224, 13, 166, 2]","[0, 0, 1]",[24],0
"[10, 56, 991, 8, 432, 8, 40, 231, 1189, 49, 17, 28, 190, 8, 40, 6, 128, 351, 2]","[0, 0, 1]",[21],3
"[383, 7, 4301, 16, 47, 323, 2]","[0, 0, 1]",[11],1
"[138, 7, 13, 4302, 16, 55, 618, 1, 4303, 4304, 2785, 34, 1, 124, 2]","[0, 1, 0]",[9],2
"[10, 68, 165, 107, 18, 26, 22]","[0, 0, 1]",[9],2
"[1, 652, 285, 69, 571, 514, 13, 92, 2]","[0, 0, 1]",[5],4
"[20, 13, 225, 834, 4, 2265, 53, 67, 548, 336, 192, 12, 1, 949, 14, 1, 426, 2]","[0, 0, 1]",[9],2
"[1, 115, 286, 41, 10, 31, 129, 51, 95, 22]","[0, 0, 1]",[9],2
"[46, 7, 6, 360, 2821, 14, 1881, 27, 31, 659, 2]","[0, 1, 0]",[21],3
"[10, 31, 99, 193, 313, 928, 828, 14, 822, 29, 2180, 2]","[0, 1, 0]",[9],2
"[50, 16, 50, 3, 18, 641, 649, 1896, 1625, 58, 14, 37, 209, 106, 110, 16, 1, 153, 2]","[0, 0, 1]",[9],2
"[1, 188, 28, 338, 38, 130, 3, 1, 1191, 28, 2547, 306, 1135, 113, 1, 11, 7, 215, 29, 3, 1, 41, 3, 1031, 8, 141, 1509, 3, 449, 2548, 2]","[1, 0, 0]",[5],4
"[36, 28, 194, 22]","[0, 0, 1]",[9],2
"[1, 165, 1317, 4305, 950, 12, 20, 95, 2]","[0, 0, 1]",[5],4
"[31, 2244, 1726, 13, 475, 218, 4, 1, 5, 2245, 65, 2]","[0, 0, 1]",[9],2
"[1, 5, 12, 79, 520, 3, 4306, 212, 2]","[1, 0, 0]",[5],4
"[15, 33, 1, 93, 26, 17, 83, 63, 487, 211, 406, 962, 5, 2]","[0, 0, 1]",[5],4
"[444, 15, 22]","[0, 0, 1]",[9],2
"[651, 219, 37, 1978, 3, 48, 4, 96, 18, 26, 2]","[0, 0, 1]",[9],2
"[297, 246, 1, 1893, 4307, 17, 63, 2800, 54, 50, 133, 1, 153, 2]","[0, 0, 1]",[21],3
"[211, 5, 4, 36, 31, 360, 11, 3, 30, 79, 1, 705, 17, 63, 677, 85, 36, 96, 8, 2601, 17, 60, 1, 397, 2]","[0, 0, 1]",[11],1
"[1, 988, 1980, 28, 60, 14, 18, 353, 4, 10, 131, 27, 1296, 22, 22]","[0, 0, 1]",[5],4
"[85, 37, 331, 4, 48, 46, 3, 19, 697, 72, 1750, 43, 31, 503, 1751, 1752, 341, 10, 179, 92, 44, 10, 160, 35, 179, 185, 92, 3, 15, 6, 26, 17, 243, 99, 627, 49, 17, 99, 48, 3, 17, 243, 644, 6, 119, 14, 69, 439, 87]","[0, 0, 1]",[24],0
"[1, 223, 42, 52, 501, 828, 14, 401, 16, 15, 2]","[0, 1, 0]",[5],4
"[1, 117, 73, 7, 86, 3, 4, 1, 5, 66, 833, 104, 4, 104, 22]","[0, 0, 1]",[11],1
"[1, 352, 28, 306, 228, 29, 95, 2]","[0, 0, 1]",[5],4
"[10, 75, 51, 175, 87, 4, 31, 99, 51, 283, 2]","[0, 0, 1]",[9],2
"[17, 76, 292, 6, 196, 13, 1, 1867, 3, 25, 1, 5, 7, 97, 104, 64, 1105, 100, 6, 196, 14, 126, 342, 4, 780, 691, 208, 16, 261, 2]","[0, 1, 0]",[5],4
"[232, 10, 12, 378, 4, 76, 322, 3, 15, 33, 6, 20, 2636, 43, 146, 8, 24, 2637, 44, 2]","[0, 0, 1]",[24],0
"[5, 12, 29, 4, 1, 565, 14, 1, 120, 217, 153, 2822, 12, 440, 89, 34, 6, 2823, 2824, 330, 52, 27, 14, 85, 10, 118, 2]","[0, 0, 1]",[5],4
"[687, 37, 331, 4, 10, 48, 46, 3, 19, 28, 99, 283, 2]","[0, 0, 1]",[9],2
"[17, 83, 89, 63, 2825, 14, 1, 2826, 8, 1981, 69, 2827, 22]","[0, 0, 1]",[11],1
"[5, 12, 29, 4, 1, 565, 14, 1, 120, 217, 153, 2822, 12, 440, 89, 34, 6, 2823, 2824, 330, 52, 27, 14, 85, 10, 118, 2]","[0, 0, 1]",[21],3
"[1, 11, 7, 29, 4, 1, 886, 7, 666, 2]","[0, 0, 1]",[11],1
"[37, 1916, 244, 2608, 145, 3, 214, 23, 205, 1923, 2828, 3, 214, 4308, 16, 290, 2828, 43, 170, 78, 44, 2]","[0, 0, 1]",[5],4
"[67, 4309, 939, 131, 15, 3, 95, 2]","[0, 0, 1]",[9],2
"[165, 385, 2]","[0, 0, 1]",[9],2
"[788, 4, 377, 15, 33, 213, 137, 5, 2]","[1, 0, 0]",[5],4
"[1, 11, 12, 427, 3, 41, 1154, 1821, 3, 73, 30, 38, 156, 4, 10, 68, 31, 549, 313, 32, 6, 1040, 33, 100, 18, 526, 2]","[1, 0, 0]",[21],3
"[16, 185, 1329, 3, 89, 168, 141, 6, 183, 34, 1, 408, 282, 3, 19, 215, 131, 18, 41, 4, 76, 136, 48, 84, 2]","[1, 0, 0]",[24],0
"[18, 26, 7, 20, 2]","[0, 0, 1]",[9],2
"[1182, 13, 982, 4310, 3, 30, 79, 1182, 3, 1, 26, 4311, 59, 4312, 754, 8, 179, 1, 265, 2]","[0, 1, 0]",[21],3
"[1, 346, 7, 38, 86, 4, 6, 20, 1467, 3, 48, 96, 272, 90, 3, 17, 243, 52, 15, 22]","[0, 0, 1]",[11],1
"[304, 14, 102, 517, 13, 109, 80, 4313, 34, 6, 302, 121, 268, 553, 2]","[0, 1, 0]",[9],2
"[10, 165, 107, 15, 2]","[0, 0, 1]",[9],2
"[15, 1820, 8, 40, 1, 346, 33, 172, 2829, 4, 15, 693, 2]","[1, 0, 0]",[9],2
"[131, 1, 74, 53, 372, 52, 10, 12, 16, 1273, 2]","[0, 0, 1]",[21],3
"[738, 8, 4314, 3, 4315, 643, 6, 347, 2595, 485, 22]","[0, 1, 0]",[5],4
"[4, 15, 50, 493, 32, 6, 38, 181, 24, 43, 1456, 3, 461, 3, 4, 236, 147, 28, 97, 92, 100, 72, 4316, 441, 44, 2]","[0, 0, 1]",[24],0
"[1, 335, 1516, 799, 14, 81, 27, 118, 38, 94, 23, 1, 5, 2]","[0, 0, 1]",[11],1
"[10, 76, 40, 186, 84, 4, 2480, 107, 15, 22]","[0, 0, 1]",[9],2
"[18, 58, 7, 4317, 37, 265, 209, 2]","[1, 0, 0]",[9],2
"[49, 17, 75, 129, 51, 807, 1, 1248, 16, 2830, 17, 31, 59, 765, 14, 1, 307, 14, 565, 1, 1827, 414, 66, 8, 591, 2]","[0, 1, 0]",[9],2
"[668, 238, 54, 18, 26, 2]","[1, 0, 0]",[9],2
"[277, 11, 450, 169, 3, 25, 27, 122, 40, 135, 19, 39, 1458, 14, 102, 2]","[0, 0, 1]",[9],2
"[108, 3, 49, 17, 56, 35, 167, 8, 318, 32, 6, 1001, 124, 3, 17, 56, 35, 31, 8, 22]","[0, 1, 0]",[9],2
"[29, 359, 3, 20, 5, 3, 972, 11, 382, 62, 2]","[0, 0, 1]",[21],3
"[19, 31, 51, 8, 18, 26, 175, 116, 3, 4, 77, 31, 20, 5, 3, 81, 3, 4, 11, 2]","[0, 0, 1]",[5],4
"[10, 264, 583, 15, 59, 4318, 109, 364, 2]","[0, 1, 0]",[9],2
"[15, 449, 52, 18, 7, 6, 26, 1, 2723, 52, 4, 1, 111, 1277, 55, 747, 15, 95, 2]","[0, 0, 1]",[9],2
"[287, 22]","[0, 0, 1]",[9],2
"[10, 234, 621, 1797, 34, 18, 26, 3, 15, 7, 2762, 2]","[0, 0, 1]",[9],2
"[770, 23, 1, 145, 3, 401, 3, 4, 465, 147, 2]","[0, 0, 1]",[5],4
"[19, 517, 34, 87, 13, 67, 350, 4, 231, 2485]","[0, 1, 0]",[9],2
"[1, 236, 8, 214, 4319, 12, 108, 29, 158, 36, 154, 35, 96, 8, 4320, 1, 236, 2]","[0, 0, 1]",[5],4
"[96, 1, 4321, 393, 3, 15, 7, 8, 880, 13, 2]","[0, 0, 1]",[5],4
"[36, 1518, 103, 499, 262, 150, 1, 393, 2773, 2]","[1, 0, 0]",[11],1
"[601, 6, 485, 66, 1, 57, 412, 16, 1, 153, 2]","[0, 0, 1]",[5],4
"[10, 444, 15, 4, 76, 40, 84, 566, 2]","[0, 0, 1]",[9],2
"[18, 12, 37, 2831, 87, 32, 594, 768, 1092, 33, 4, 10, 252, 179, 198, 2832, 1, 5, 4, 1, 11, 12, 2]","[0, 0, 1]",[5],4
"[19, 39, 190, 866, 8, 82, 298, 14, 1029, 85, 19, 517, 2]","[0, 0, 1]",[5],4
"[2702, 33, 7, 440, 22]","[0, 0, 1]",[9],2
"[1214, 54, 1, 1096, 11, 3, 19, 39, 38, 378, 23, 1, 5, 4, 1, 127, 2]","[1, 0, 0]",[11],1
"[2519, 535, 7, 37, 209, 157, 41, 16, 1, 153, 2]","[0, 0, 1]",[9],2
"[362, 103, 1, 29, 392, 941, 22]","[0, 0, 1]",[9],2
"[72, 415, 13, 50, 17, 83, 125, 106, 83, 30, 40, 2833, 2]","[0, 0, 1]",[24],0
"[10, 107, 1, 2834, 214, 3, 4322, 145, 4, 1, 4323, 435, 3, 527, 1, 4324, 4325, 986, 564, 2]","[0, 0, 1]",[5],4
"[15, 1480, 72, 220, 694, 8, 1197, 6, 387, 363, 258, 59, 2759, 363, 3, 25, 1, 363, 92, 100, 2760, 16, 561, 3, 4, 27, 33, 30, 79, 54, 1, 236, 2]","[1, 0, 0]",[24],0
"[668, 238, 54, 1, 182, 4326, 391, 34, 1, 78, 3, 4327, 95, 149, 1982, 4, 236, 76, 2745, 17, 103, 297, 354, 2]","[1, 0, 0]",[5],4
"[36, 275, 103, 8, 1, 137, 152, 14, 1101, 2]","[0, 1, 0]",[9],2
"[36, 151, 284, 32, 116, 3, 4, 30, 38, 86, 2]","[1, 0, 0]",[11],1
"[1, 11, 3, 81, 248, 3, 227, 28, 50, 315, 4, 1799, 1240, 2]","[0, 0, 1]",[21],3
"[108, 6, 128, 92, 200, 100, 69, 169, 485, 26, 2]","[1, 0, 0]",[24],0
"[49, 18, 1742, 3, 79, 432, 13, 360, 1223, 2]","[0, 1, 0]",[9],2
"[676, 715, 3, 4, 49, 17, 28, 6, 883, 14, 157, 4328, 1983, 1881, 3, 46, 28, 915, 14, 4329, 14, 157, 1552, 4, 4330, 16, 933, 572, 727, 27, 2141, 1, 1598, 3, 105, 14, 101, 3, 10, 68, 131, 8, 199, 267, 36, 4331, 2]","[0, 0, 1]",[21],3
"[68, 136, 216, 142, 2]","[0, 0, 1]",[9],2
"[206, 3, 15, 79, 45, 1742, 27, 46, 33, 59, 89, 92, 194, 26, 79, 247, 1, 295, 2]","[0, 0, 1]",[9],2
"[1984, 12, 10, 405, 22]","[0, 1, 0]",[9],2
"[19, 216, 32, 265, 273, 6, 861, 2]","[0, 1, 0]",[9],2
"[1, 5, 12, 20, 4, 1, 11, 12, 89, 104, 2]","[0, 0, 1]",[11],1
"[702, 50, 1, 126, 500, 3, 36, 243, 4332, 15, 2]","[0, 1, 0]",[9],2
"[10, 107, 18, 221, 8, 305, 112, 1926, 312, 288, 32, 181, 62, 2]","[0, 0, 1]",[5],4
"[1, 5, 7, 546, 139, 53, 10, 75, 51, 343, 55, 13, 218, 3, 4, 1, 346, 66, 77, 51, 563, 4, 86, 2]","[0, 0, 1]",[11],1
"[1, 73, 28, 156, 3, 4, 31, 4333, 34, 61, 4334, 2]","[0, 0, 1]",[11],1
"[96, 138, 13, 27, 1094, 3, 15, 7, 50, 29, 2]","[0, 0, 1]",[5],4
"[307, 221, 16, 369, 13, 809, 1130, 3, 104, 100, 208, 27, 463, 6, 196, 92, 2]","[0, 0, 1]",[24],0
"[67, 192, 12, 312, 3, 1, 26, 557, 82, 16, 27, 1452, 152, 3, 25, 32, 279, 62, 3, 6, 128, 92, 280, 40, 792, 14, 69, 5, 2]","[1, 0, 0]",[24],0
"[13, 4335, 121, 2]","[0, 1, 0]",[9],2
"[10, 91, 444, 1, 321, 4, 4336, 858, 27, 33, 1, 4337, 1358, 8, 1, 5, 2]","[0, 0, 1]",[5],4
"[15, 7, 1674, 4, 617, 672, 2]","[1, 0, 0]",[5],4
"[50, 14, 1, 971, 28, 440, 4, 1, 24, 7, 89, 104, 22]","[0, 0, 1]",[5],4
"[141, 462, 7, 29, 4, 1, 480, 27, 2776, 1972, 7, 1933, 4, 61, 62, 28, 38, 181, 3, 285, 983, 48, 84, 8, 671, 142, 4, 142, 2]","[0, 0, 1]",[24],0
"[65, 435, 251, 2489, 666, 3, 984, 155, 2]","[0, 0, 1]",[21],3
"[67, 159, 31, 30, 517, 300, 2]","[0, 1, 0]",[9],2
"[4, 15, 12, 354, 101, 7, 38, 1318, 2]","[0, 0, 1]",[11],1
"[770, 8, 1, 2727, 2728, 2]","[0, 0, 1]",[5],4
"[1, 416, 4, 465, 1395, 10, 42, 193, 1, 119, 39, 228, 29, 3, 206, 2]","[0, 0, 1]",[5],4
"[113, 1, 227, 4, 74, 39, 20, 3, 1, 5, 4, 11, 122, 31, 51, 6, 196, 104, 2]","[0, 0, 1]",[21],3
"[573, 11, 3, 245, 5, 3, 4, 6, 1892, 60, 74, 4, 1041, 2]","[0, 0, 1]",[11],1
"[241, 170, 80, 18, 26, 2]","[0, 1, 0]",[9],2
"[20, 191, 526, 2]","[0, 0, 1]",[9],2
"[19, 4338, 23, 1506, 558, 630, 3, 226, 39, 70, 2]","[0, 0, 1]",[5],4
"[1, 11, 12, 65, 4, 1, 5, 12, 70, 2]","[0, 0, 1]",[5],4
"[19, 39, 30, 283, 2]","[0, 0, 1]",[9],2
"[61, 456, 1270, 7, 139, 2]","[0, 0, 1]",[5],4
"[85, 10, 530, 4339, 13, 6, 113, 10, 68, 1084, 2386, 1, 412, 4, 36, 68, 215, 40, 104, 100, 185, 367, 2]","[0, 0, 1]",[5],4
"[1, 11, 12, 319, 3, 4, 1, 718, 14, 1144, 2098, 132, 13, 6, 347, 100, 447, 119, 2]","[0, 1, 0]",[11],1
"[10, 83, 30, 107, 4340, 92, 165, 49, 10, 255, 53, 380, 15, 60, 13, 502, 2]","[0, 0, 1]",[9],2
"[10, 184, 1511, 103, 13, 37, 257, 216, 2]","[0, 0, 1]",[9],2
"[1, 214, 12, 30, 114, 4, 1, 236, 686, 547, 4, 1985, 2]","[1, 0, 0]",[5],4
"[1, 4341, 27, 12, 4342, 1346, 8, 602, 6, 124, 13, 67, 472, 14, 692, 3, 174, 569, 6, 472, 14, 220, 32, 1, 38, 124, 197, 12, 1511, 43, 797, 113, 46, 39, 2791, 542, 50, 173, 44, 2]","[1, 0, 0]",[11],1
"[19, 171, 105, 401, 4, 960, 296, 147, 54, 1, 137, 1203, 14, 1, 78, 25, 241, 19, 176, 12, 137, 2]","[1, 0, 0]",[5],4
"[488, 248, 3, 29, 498, 3, 11, 312, 3, 286, 155, 2]","[0, 0, 1]",[5],4
"[4343, 86, 4, 156, 2]","[0, 0, 1]",[11],1
"[1, 5, 7, 494, 699, 4, 1345, 2]","[0, 0, 1]",[5],4
"[1, 78, 7, 745, 734, 3, 45, 40, 494, 8, 697, 32, 265, 72, 1939, 844, 525, 3, 25, 15, 7, 94, 144, 2735, 5, 2]","[0, 0, 1]",[5],4
"[1585, 114, 45, 1063, 205, 205, 205, 8, 69, 124, 2]","[0, 0, 1]",[5],4
"[1, 2753, 12, 130, 3, 787, 2754, 3, 4, 72, 2755, 2]","[1, 0, 0]",[5],4
"[79, 813, 36, 264, 4344, 2]","[0, 1, 0]",[9],2
"[10, 75, 51, 55, 6, 437, 14, 116, 4, 31, 30, 51, 378, 2]","[1, 0, 0]",[9],2
"[1, 11, 12, 156, 268, 187, 896, 4, 441, 223, 19, 255, 12, 139, 54, 1, 1490, 391, 8, 1, 1064, 23, 2730, 1272, 2]","[0, 0, 1]",[11],1
"[11, 12, 326, 3, 86, 4, 20, 2]","[0, 0, 1]",[11],1
"[36, 442, 1276, 230, 34, 307, 22]","[0, 1, 0]",[5],4
"[17, 76, 292, 6, 196, 13, 1, 1867, 3, 25, 1, 5, 7, 97, 104, 64, 1105, 100, 6, 196, 14, 126, 342, 4, 780, 691, 208, 16, 261, 2]","[1, 0, 0]",[21],3
"[1214, 54, 1, 4345, 3, 4346, 4347, 4348, 794, 23, 1, 2772, 4349, 197, 33, 4350, 23, 27, 302, 3, 17, 316, 6, 2437, 985, 14, 1928, 3, 4351, 2835, 3, 76, 1258, 1858, 112, 341, 8, 40, 479, 36, 28, 572, 3, 4352, 4353, 112, 4354, 518, 545, 36, 2797, 4355, 300, 140, 2]","[0, 1, 0]",[21],3
"[1, 5, 7, 306, 29, 25, 15, 527, 7, 35, 6, 662, 26, 8, 48, 2]","[1, 0, 0]",[21],3
"[10, 171, 6, 4356, 4, 395, 731, 116, 13, 15, 25, 99, 176, 15, 2]","[1, 0, 0]",[11],1
"[85, 197, 33, 30, 647, 211, 1471, 90, 16, 1, 542, 1817, 1255, 64, 1472, 1818, 1782, 2421, 3, 197, 33, 778, 1, 1256, 43, 6, 1239, 2422, 44, 4, 2423, 34, 2424, 2]","[0, 0, 1]",[11],1
"[10, 31, 51, 8, 4357, 133, 445, 116, 4, 10, 31, 77, 42, 6, 20, 87, 46, 2]","[0, 0, 1]",[9],2
"[1, 127, 28, 6, 1511, 1888, 3, 25, 11, 73, 3, 651, 3, 63, 133, 2550, 2]","[1, 0, 0]",[11],1
"[17, 941, 2633, 2]","[0, 0, 1]",[9],2
"[5, 12, 169, 25, 148, 2]","[0, 0, 1]",[5],4
"[1, 50, 17, 83, 125, 332, 7, 593, 194, 55, 2]","[0, 0, 1]",[24],0
"[67, 524, 124, 13, 182, 43, 109, 1396, 4358, 133, 4359, 44, 12, 297, 16, 1, 1099, 14, 58, 14, 1, 4360, 14, 192, 1403, 2]","[1, 0, 0]",[21],3
"[19, 515, 989, 72, 72, 1882, 76, 195, 84, 23, 37, 159, 22, 22, 22]","[0, 0, 1]",[24],0
"[246, 1, 2833, 2320, 3, 18, 1553, 14, 6, 41, 4361, 79, 58, 532, 238, 54, 1, 2367, 14, 1795, 295, 157, 110, 2]","[0, 0, 1]",[9],2
"[29, 5, 2]","[0, 0, 1]",[5],4
"[15, 33, 1628, 542, 3, 2122, 8, 1, 1629, 2123, 2124, 103, 34, 2125, 768, 3, 45, 46, 33, 92, 1630, 23, 1, 5, 100, 17, 264, 413, 43, 2126, 3, 760, 114, 44, 2]","[0, 0, 1]",[5],4
"[403, 587, 421, 13, 492, 65, 11, 4, 1978, 2]","[0, 0, 1]",[11],1
"[18, 7, 3, 71, 374, 3, 37, 209, 41, 16, 166, 4, 10, 93, 813, 15, 39, 92, 382, 45, 10, 122, 48, 92, 263, 22]","[1, 0, 0]",[24],0
"[385, 2]","[0, 0, 1]",[9],2
"[4, 27, 33, 97, 797, 1930, 140]","[0, 1, 0]",[9],2
"[708, 708, 7, 58, 14, 279, 447, 191, 871, 267, 17, 199, 17, 76, 77, 31, 6, 29, 119, 32, 6, 700, 24, 2]","[0, 0, 1]",[5],4
"[1, 851, 7, 108, 38, 29, 3, 17, 76, 195, 60, 582, 2]","[0, 0, 1]",[5],4
"[23, 1, 20, 570, 34, 1, 78, 3, 10, 125, 55, 263, 4, 99, 63, 1479, 2]","[0, 0, 1]",[5],4
"[19, 39, 38, 624, 625, 2]","[0, 0, 1]",[9],2
"[138, 7, 70, 3, 168, 3, 37, 1058, 4, 10, 195, 55, 273, 6, 302, 2614, 17, 76, 63, 2615, 22]","[0, 0, 1]",[5],4
